"","Control1","Control2","Control3","Control4","Control5","Control6","Control7","Control8","Control9","Control10","Control11","Control12","Test1","Test2","Test3","Test4","Test5","Test6","Test7","Test8","Test9","Test10","Test11","Test12"
"G16",10.6202078773533,10.2503224802753,9.75561599106795,9.98014660513851,10.9738454496302,10.8148906493745,9.65149525490762,10.1067433674058,9.76195807623272,9.84238541671172,9.47781043203644,10.0028875093285,9.33535859446263,10.3978061690544,9.06266806975968,10.4667247927892,9.80994825264886,9.15414759161168,10.252804911563,9.99002984041369,9.73200598627135,10.0881655185812,9.76016707417686,9.88417062229798
"G17",10.5345108950903,10.4564358188785,11.580509613526,10.5956490969421,10.7894973053885,11.3357182986315,10.8406512315587,11.0134639546781,10.9802165161678,10.2887732618252,10.8655141303037,11.3221539710919,10.3450534465553,10.6259354369598,10.4350324628288,10.500740430926,10.5086820329781,10.2994980065991,12.3246738464215,11.0112705084209,10.7943683002915,11.3367549270738,11.4975357941473,12.6796186371233
"G18",6.01403776929876,5.32037642167233,4.78180795303838,5.42561255367769,4.47986940937337,5.60359003938112,5.29826060421604,5.5924371784936,4.87773964201845,6.05806823994349,5.28904457202145,5.38326748167355,4.83135455048994,5.62425263204802,5.34656731909678,6.27740234526504,5.65949115170532,5.5510796325777,5.72452483829597,6.08593242167062,5.53680683743766,5.67069695824853,5.54404898776994,6.20863939765211
"G19",6.18622402939269,6.07279315925651,7.11799728373657,6.03200420121778,6.38608614205215,7.0979417096157,6.30556892343276,7.13812475939944,6.62272969506451,6.95918831697589,7.05537218291788,6.67738882652867,6.14625019421733,6.33860024038522,6.66411050516387,6.48289783588945,6.4269879813936,6.87786765433528,7.08847610473289,6.37422365541239,5.7711201269347,6.5503772537015,6.34063137528936,6.90072862668722
"G20",5.58987295899392,5.57232102885573,5.0169256050779,4.68334786640664,5.45268322300158,4.99504222127066,5.14619573931529,5.34278959033804,5.94588042916897,5.06760455787577,5.43960221910032,5.71141843467511,5.38210002108375,5.72357083550309,6.12171789528099,5.92712622188289,5.65558004348738,4.86414306655023,5.19234539897426,5.74146821476436,4.94541410995235,5.27062630817822,5.60842871337062,5.58526506737041
"G21",11.7108735070225,10.1710585934448,10.7974345434132,10.5735284495274,10.6747052730577,11.1277388524482,10.9421180755557,11.1280579345272,10.7535535148774,11.5498674886949,10.0829987173725,11.2522604328817,10.6260883569834,10.4561444463316,10.979650521693,10.8717775981978,10.6610419138959,11.3904723061593,11.4682605465708,10.4461475291616,10.9643527149069,10.5217136696907,10.4551465013026,10.8183430155625
"G22",13.8326808813966,13.5370006694677,12.5330070047354,12.8175445595021,13.2203389338006,13.618316145549,13.3862319145135,14.0345942931055,14.0393122351997,13.5506183321757,12.8861717681423,12.8829159082677,14.0022354987286,13.3163578069291,12.9463409254367,13.5136158003196,13.4901630738071,12.9144752303721,14.2494923056083,13.6736171600305,13.7242081204364,13.3117663776581,13.4143955722777,13.6073121170314
"G23",7.08567616306694,7.38239873985913,6.97121090520382,7.23627040190148,7.85665791383489,7.05373158673596,7.12162120593734,7.20143363688535,7.90986745212785,6.53187437686609,7.61004275922869,7.72954740018968,8.30377053949663,7.5171605441057,7.74173776120247,8.73367283323564,8.58771602971717,7.80387598977535,8.47847487985619,7.48620833565901,7.61172523468421,8.13624737881775,8.17641505020388,9.06824154426011
"G24",7.5423044494723,7.38746292540047,6.90331356046439,7.66963670527831,6.86471396987621,7.05497823139235,7.31655320921894,6.99996360102203,7.18618842322134,6.68006064451067,6.8072269980975,5.91479964279183,7.55097218418917,7.79044758872148,7.4127822854666,6.76474522349026,8.88962218516798,7.78326771970187,8.39550980354105,9.54225694056884,7.86441730616269,7.71595589333406,7.16481838808493,7.78482047272829
"G25",10.8789642365072,9.8736026897881,10.0725198684416,9.38127475010395,10.5627253754116,11.1087182034856,10.6335597656871,10.3558556070804,10.5758635835282,11.4157936935289,10.9515974522904,10.1846006406308,10.4720529508144,10.6895001888296,10.60679677971,9.88822276603376,10.6714413652102,10.2366840565113,10.8142957787048,10.150447398561,10.5853970181978,10.6435707817754,10.2543435869667,10.1866831545578
"G26",6.64899946083124,6.51869095709211,6.55862438120663,6.20354986284526,6.52333550118447,6.56225275166107,7.55411494248169,6.99878840549195,6.23410332467732,6.47887200038574,6.19666382925532,6.92965159846371,6.31692491258963,6.98740139572352,6.27062347567605,6.47701204382882,6.11471291938057,7.25368802265264,7.08791567175,5.76442520052578,6.65156001262551,5.84840153419582,6.16528990125983,6.75658374847317
"G27",8.5344904987405,8.15099280799599,8.25462323245445,8.08539440490178,7.67866499809914,8.54034450597596,7.87982264673919,8.16929508745506,8.45200225733804,8.42007784891603,7.6586066127414,8.21314404774623,8.61732113200884,7.96524864979371,7.94786285498929,7.96111924070226,8.53788575506716,8.81600084932703,7.93935865297225,7.94993900556698,8.00467987316264,7.72885072484155,6.80595424950365,8.08374140960956
"G28",11.5980862309405,11.9789538395191,12.7273242828559,11.9510098677712,12.7403491000636,12.4229490994552,12.4871281425655,11.9383770277609,11.6360979246107,12.3529425540345,11.2820507569789,12.4430360735269,11.5712143853387,12.5199969538696,11.78245306349,12.0790716446733,11.6258610278285,12.1039954771883,12.3343895597251,12.1305788805055,12.2299255619971,11.6118198963025,11.6066117283317,12.0640933275472
"G29",10.1981756516022,9.13800711335372,8.71677059214815,9.64794683297986,9.6270772265698,8.70217155182015,9.73801127617362,8.99457792443598,9.75702293758823,9.01879362508754,9.16646271923209,8.84781635002349,9.04570945905219,8.70957863458046,9.99493606719795,9.458629734669,8.71235746558425,10.1615584250585,9.56925911309133,8.93156150150213,9.35720964130651,9.49574156723851,8.61292938116033,9.19122844162986
"G30",5.72107475175562,5.9256948145897,6.09672414228727,5.87821324732515,5.43799550804545,5.68481352629063,5.67396331781819,5.22217486315817,5.33976415185197,5.59646626988746,6.07645406945956,5.25550670214924,5.80688949392182,5.69874134967331,5.73798673162533,5.9718460694641,5.45557213628038,4.7814169347006,5.82283617246693,5.83084207138506,5.64269750596475,6.56924259005414,4.67693503751434,5.76473061389992
"G31",6.68934820475616,6.14239873452091,6.00262091129939,7.31339899107823,5.61695809347918,6.39311884306956,6.72418251413914,6.60911291017359,7.13411561746892,7.27990798989565,6.82265145945747,6.77954357086038,6.40329128489938,7.15667670747303,6.40201591302294,7.19400935049395,6.46123454713935,6.45686645640514,7.07592842930309,6.2710680443078,6.69883909020175,7.29281233404513,7.07071458395577,7.1406361556242
"G32",4.62621495451154,4.43087414163788,4.37819838030963,5.19640254953133,4.28740289984625,4.47710608547842,4.14564457038086,4.60091961162173,4.76257866163802,5.38518253936171,4.71127035170228,4.88639234971955,4.53813351805649,4.62172083815473,5.20128719744534,4.32884282242629,5.13320523817916,4.54816145513159,4.63274780753651,4.9011833907888,4.760323552608,4.38253810668304,4.73452423144983,4.386394436779
"G33",10.3936654866469,10.7393317248465,10.6753327600647,11.3154579159658,10.940419546265,10.5231443798218,10.9767584196469,10.9184693630028,11.1140576188158,11.4008503044974,10.2891938639735,10.7303488030847,10.8680008554757,10.4644446740541,11.3691002605383,10.6814173688323,11.3437650389399,11.1969680031543,11.1114545336111,10.310196962791,11.2355949811249,10.5138666715016,10.7404124051659,11.0263938011686
"G34",12.0720343727083,12.4548118777197,12.5890416633292,12.7367145250587,12.0723474417027,11.7478521027779,12.1859090355525,11.7076500740969,12.6038259626433,11.948120823625,12.2553246314623,11.4767650308982,12.2713255093652,12.2084347527804,12.4063570367143,12.0693989784794,12.165445072357,12.342467519709,11.6367066160427,11.9952188440086,11.9928521175778,12.0151087887409,12.2672476645483,12.6249639835965
"G35",10.3664398499838,10.9999790910412,11.3779900463131,11.5451023550142,11.4729371893105,11.1663985266458,11.3766104990017,11.6131515415905,10.3164008411128,11.4707183183417,10.7456004984074,11.752558524503,11.3492984623652,11.8202337507089,11.4947414404705,10.8963207928031,11.0363965998106,11.4629770147623,11.2006467829297,11.3341523135759,11.4471710491513,10.8987477167942,10.9328601935992,11.1687358376977
"G36",7.86022875137555,8.95680573964494,8.54258570256315,8.53531906620617,8.33728595935672,8.64571513940577,8.57741190154279,7.83294750798856,7.79385034744358,7.976952271689,7.61446306992186,9.05199819729182,8.50202766481826,8.81793199767683,8.14063298773372,8.86583871341433,8.14675137872206,8.41687304199362,8.70865859105557,8.98494844192465,8.28786898582162,8.4863041974494,9.08442851455446,8.11052404652214
"G37",4.70805963195289,5.02028349164223,4.21781338554073,4.33868136642548,4.41633278495389,5.34907914455879,4.04850374828102,3.84109723644679,4.89778093671205,4.29532419573593,5.30226701338925,4.76428382954433,4.462728223354,4.75832137785987,4.09288663972759,4.83471224976515,3.50566654333162,5.09672695811368,4.77457939574639,4.11840258340916,4.24292881723651,4.46826652792921,5.6452705704279,4.24263811579218
"G38",5.94216679501852,6.1362557554544,5.98525140334518,6.52671566913668,5.82496765990262,5.81438159062632,5.243038047547,6.0385807680686,6.40793097147182,6.11574856605104,6.39681444877492,5.70528683616822,6.28916618885632,5.00987708744266,5.81142926116608,4.74786442566382,5.43706671789126,5.93409689526696,5.09521716844337,5.60297584322239,5.84449054036434,5.29670345993473,6.09913256255805,5.39138118384242
"G39",8.15322611947163,7.56458247883777,8.51870552057208,7.48697642663435,7.48450035828605,8.97027147830965,8.44193330905762,8.51451414941839,8.54890648943139,7.37139757889112,8.05693040207741,8.4065292199601,8.71680440527379,7.55226705505779,7.92254940446136,8.03825987672837,8.09039121906618,8.65806279605679,8.31277487691007,8.12506761983303,7.81551468638282,8.16429873208399,7.7067431541083,8.2599431062434
"G40",9.31008668897169,9.88096763019916,10.3121092341496,10.0751681470003,9.68278488396774,9.60271121350382,9.31806040443816,10.3849650644107,9.58847266357113,9.8062143126683,10.2132937196524,9.34277709811949,10.0003232363052,9.67464794987092,10.206336524483,9.16925334881414,9.84287063254067,10.3472243361392,9.66065824568494,8.99041708485527,9.87629194772416,10.3524669447609,10.3371370096522,9.23054624835587
"H1",4.97497361972599,5.41330213409558,5.93701538710155,5.39235306559168,5.69543494792385,5.2630218188511,5.0687090015755,5.53597704451581,5.11371179547418,4.78804631499811,5.60028111478546,5.16228798125477,4.812380425771,4.81540003519484,5.35526716842173,4.27781088049998,5.421832827872,5.47974216735526,4.55086463843959,5.34867036117598,5.400950393893,5.20215194556704,5.55177416975806,5.22731092557082
"H2",5.00263499121381,6.38463823921065,5.17005086474286,5.92588942437951,6.41357445873273,5.88299718592931,5.71888116846319,5.71043452008926,6.14050999892232,5.49301631852427,7.0663592047806,5.46682627878008,5.90486390468568,5.97705974024858,5.43658207293303,6.02893776740277,5.49428009478294,5.88889476485134,5.99218408130458,5.78569157440828,5.44037265825884,6.09724444251972,6.20461671239414,5.88773894084702
"H3",6.42975672024736,6.70371048923196,6.19001600659109,5.83616370419136,6.32751042784427,6.22020804498661,6.22277531076611,5.73541716133482,6.51072151423709,6.6008405512148,6.11812879680997,6.46416277965956,6.38534494250577,6.64753309691851,5.82021649538315,5.14668035552513,6.81176075015668,6.4107182193705,5.8019892490642,5.94606330340124,6.34358237761997,6.07483118884025,6.01006846730565,5.9193940826295
"H4",7.40266730787462,7.09592951516365,6.35045766090633,6.7097061331491,6.69889694556296,7.27724931348518,7.43749815491452,6.97278492244986,7.24436169214454,7.28222142327953,7.02499261991911,7.8214967574171,7.94795604750493,7.09459442018812,7.46056895881452,6.9160354939816,7.3059250662503,7.32181070332326,7.62475279733735,7.14777273096881,7.15286324179358,7.11462425948504,6.84304234233937,6.95134624812461
"H5",14.881738594681,15.2517945664528,14.8722524528124,14.4174523953998,15.3252645067169,14.9231223320577,14.6490733494761,15.4407896348042,15.0164192715331,15.37000727625,15.3524519980676,14.5305658213967,15.4542410098866,15.4046445585386,15.2897054879942,14.8036356402595,15.0499697077211,15.1459020255356,15.1266643400935,15.036531325253,15.2494904012087,14.5298567199547,15.2299483362682,15.4251017458327
"H6",8.18694188401563,9.4715376522045,7.21628742212364,8.90561935923243,8.09994691476788,8.57674527087399,8.77322550280754,8.8950639355101,7.77495171585052,8.60019266635781,8.09066489634345,7.82605873986784,7.58533904045273,8.44230895988044,8.12884544726297,8.19152650593317,8.98981458001468,7.981105909931,7.90112552649113,7.99515932826484,8.46514032498709,7.57175509554879,8.88339906808575,7.96272385725476
"H7",8.6586078448171,7.7050434255475,8.50182167237856,8.31174324788815,8.95764689421168,7.90389560898628,8.58127068276377,8.41244254361184,9.31863537387645,8.55555340152767,8.08452724297487,8.20934420143657,8.10768964511566,6.97376298973866,7.06480071966145,6.93142400293794,7.86394587002788,6.66004248207037,8.33949510285299,8.17897341708931,7.88875315212364,7.98555220780721,8.35031689990785,8.69489110126197
"H8",7.16720989837326,7.3633507249666,5.61365116480863,7.13058786478696,6.54616959023286,6.65547767192859,6.62527064197227,7.18494460219644,7.04962964715902,6.9775095741465,6.78160973312752,7.28042195069553,6.7151969069781,6.811862581658,5.9452894012078,6.74040533080737,6.94456253850399,6.43668031053269,6.982382696762,6.69192634223824,7.27802252343893,6.83393179838817,6.6035843182181,6.22188743044595
"H9",11.2714330904416,11.2838839950214,10.7732073097875,11.4470851599203,11.0603107086304,11.299092529369,10.6489449918866,11.4770992487277,11.0101820514542,11.6942852111043,12.0639533771341,11.0327971364413,11.7653661513736,11.3757569219715,11.3267741272052,11.3711699275986,11.5312575863336,11.7348113921533,11.6158664033969,11.260091879735,11.256396939459,12.1695607986519,10.7947662698127,10.3090799758329
"H10",7.59307715030574,7.28347841875604,7.1504306111067,7.41809729849051,7.1152800999344,7.50200393886588,7.03021008170969,6.60268463525705,7.14150285962333,6.71353491009585,7.29643086030344,7.62797768224427,7.54392019231245,6.96976220112723,7.51234558496723,6.96641511299976,6.68322929455501,7.60783129641746,6.85677026788406,6.4528072878792,7.51323704445902,6.87617105295139,6.82234940142846,6.66554509938954
"H11",8.79244985506175,9.80716947276181,9.59852666058532,10.1875903329172,10.4658015003259,10.5078847409869,9.50292956035505,10.2307294108012,8.85077564875996,9.4448797675516,9.14941338795935,9.85011728773234,10.1695497572436,9.80715231414045,10.1126383509217,9.66549255109844,9.17905490057209,9.76446759473756,9.42821660104256,10.0074427481499,9.58293183103761,9.66934539143532,8.813584537049,10.124797858908
"H12",10.1558859434377,10.0478203589278,9.29136033170854,9.93087053849308,9.46446369350139,9.55066136453629,9.92450569325001,9.70127555561013,9.41424231193374,10.1454829138434,9.62764950989376,9.57105085161969,9.3595728951343,9.91056969821136,9.10517774513551,9.25034322698034,9.13059779618662,10.2672861792197,10.3731701279756,9.6342416450688,8.68083756100271,9.30105306569154,9.17436538444431,9.05299030807145
"H13",8.22568016922629,8.27984532433142,8.58036547258851,7.74630543221635,9.11151352822722,8.323822709596,7.73525996451319,7.7529017209472,7.9750847822141,8.08886419703651,8.54580891574588,7.4876613315805,8.51845687338418,8.52237403510867,7.88805607960504,8.20076213749351,8.17756183503759,8.13503706109772,7.96751323584817,8.67345827094672,8.61855860987482,7.44622717358764,8.45110081685219,8.98304924979568
"H14",4.33541427647409,4.57822029008773,5.1973097502791,5.25989662196036,4.81601943855069,4.08090293558566,4.8509443161446,5.47680302278549,4.75024926564993,4.93638807060446,4.83031874595629,5.75819713878923,5.46885898650354,4.48742028158391,4.80857377781037,5.21283121287325,5.10263319583636,5.65687263190766,4.609399886175,5.57569793336172,5.26283874827935,4.43934939460175,5.2549889715776,4.83054716158113
"H15",6.7536570058064,7.92587541188372,7.5950964767727,7.16021547167031,6.9796209543845,7.82791391867045,7.43317458007248,7.90265032877701,7.96185817288007,7.91805894612083,8.0009112556273,7.11423148115757,7.22718946857053,7.80019748862022,7.32538519462016,7.28370366716477,7.81926847772924,6.84745370285413,7.53389301040543,7.39752862253126,7.59986783800427,7.44772047924281,7.19102245840935,7.76846421350624
"H16",9.38406392244561,8.6914453940757,8.54036613245792,8.98304699184305,8.08691314931601,8.22272683266185,8.34922281773073,8.23812562905662,8.89450931976096,7.85176640328906,9.14103307717147,8.81664048079239,8.4921183064374,7.94310762946189,8.73916663931746,8.66663438325581,7.95721425188609,8.02547081256109,9.07700127600051,8.07043476687396,8.46472736971322,9.10400395701051,8.47383682521406,8.47756803890496
"H17",9.01428763810252,8.05815155613891,8.2666961195173,8.34324368424272,8.48077358323728,8.12561076313244,8.50819591377268,9.05589112668959,9.04911175257432,9.12190827699224,7.44449547415554,8.03389917843429,8.87091061578019,8.92161062175327,8.58407646025677,8.54193358078456,9.04909232078681,8.45450613314413,9.17474983628242,8.66570530698027,8.34824730660396,8.66804728247094,9.10672746647164,8.20798243695281
"H18",11.8635398528652,11.4013171981793,11.5370817227063,11.2526138866301,11.022382189181,11.9480536592263,11.9319916421119,11.4594355572541,11.424750469896,11.2516021970909,11.2458882304914,12.263840664774,10.8353684399208,11.8310863828368,11.0215501500206,11.3472118733799,11.2862712170892,11.6957258801263,12.3305982770653,11.6182910399711,11.7355327614387,11.1402975337675,12.4712722498918,11.2654983687697
"H19",8.80153160190485,9.33362238985987,8.55563599486199,9.58999877490948,8.03538718641757,9.28809811603571,9.1961900907702,9.01347330574102,8.28663207854539,8.64401522581408,8.35088583824764,8.38199036612028,9.01698997986084,9.13980968013888,9.44468301656097,9.36069955967821,8.73424812479781,8.87347548636252,9.50014532990599,8.87153569212772,9.36406623541987,8.95369427594518,9.25473544335155,8.91508264936092
"H20",7.6590978622362,9.40024989853279,8.4975642434913,9.36970533015203,8.04909436135165,8.95936899992273,9.34076744543553,8.49028949487954,9.46544809389077,8.47324737815997,9.28087907867249,9.04416298876564,8.67594393764532,8.46884415692981,8.05839001430023,9.22230586627893,9.21730145630807,8.92657672627288,8.82765412779177,9.08327789897753,8.36023910009845,8.42512168416057,8.82866713962157,8.81378058179959
"H21",4.18942100345678,4.70098973852632,3.17567052325759,3.32889024746698,3.78842431280488,4.0507244954822,4.33431170918001,4.73107231205253,4.54317555661432,4.64363245848912,3.83914389425725,3.79810496019569,3.09153558262236,2.94781345060327,3.08858658064428,2.50432824002273,3.49460185006607,2.4306026761137,2.70156036752149,3.13618177385508,3.86250282233287,2.73364967784023,3.13995808775024,2.97071574924659
"H22",5.16613824211913,5.57283788759918,5.49082929572016,5.23194393330999,5.7100939896026,6.18350559532869,5.37236289994636,5.57804953728415,5.42965894713086,4.79099277079041,5.16323267254754,5.79278416221784,5.15003687654476,4.84195964014066,5.65716485338796,5.63821369226704,5.62639696602768,5.39246816050613,5.27871154631641,5.26180721496231,6.00590939404476,5.19980806535854,5.30743379728005,4.9998958375775
"H23",13.926453615587,14.3491056931711,13.9548352655874,14.8993109811363,14.2816654104635,13.4912505444375,14.3428094954799,13.9297031793388,14.0072027161614,13.1823338441718,14.2213820763725,14.3084661472308,13.8302305490662,13.7602729034402,13.756659973864,14.3395179316307,14.0302196881892,13.7343628853164,13.5894206057606,14.5239326696362,14.6143472392512,14.2233090520029,14.3808778287309,13.7730609696635
"H24",5.72933039681633,5.80544987052848,5.62191545980282,5.30988146824324,5.26168992402772,4.96887070415021,5.10904466326661,4.77653888023617,6.40554744905973,5.53303773335736,5.70232003977308,5.57720620402215,4.67067784562667,6.26483636009109,5.35697114614947,5.098506319404,5.81360060661563,5.55879553951767,6.27854671564644,5.88492656726643,6.27306247483655,5.166027175025,5.90399038674045,5.13438926072897
"H25",7.50717522217987,7.73819720062073,8.52808954062715,7.7824204470907,7.75623287379077,7.82023968656304,7.4581310501857,8.78355055282706,7.89928644167726,8.61595249369707,7.55756831571737,7.69058472506382,7.725273229767,8.4385947429,8.57609336307931,7.974924452354,8.14250788272852,7.61869030481178,8.01835510544057,8.55975853313859,7.96316589481109,8.43808915551257,6.87145699503359,8.68158702209455
"H26",4.54692687016176,4.56591086446647,5.93983589786301,4.41719017643262,4.82538237822759,5.31390511091185,4.16321138763101,4.5957962888406,5.569234098857,5.00523819427594,4.64786899426356,4.69095515876865,5.37032516051404,5.39231254446489,4.5540273883939,5.30984141531173,4.91841146140896,5.71925440069762,4.39461127754881,4.1596784770105,5.29180777737488,5.6479962140789,4.65693996617463,4.62619557947411
"H27",11.4610209587356,12.4213703084683,10.9319616803925,11.4551104417378,11.4288182254904,10.1192558536304,11.2831396363373,11.1236305818424,10.8374240591866,11.3856808135847,11.073592768791,11.0704877711039,11.4084913147592,11.3819736725089,11.3563735847164,10.758326802146,11.5302142305714,11.4216509335072,11.6537441027184,11.1734236535845,11.8461254900633,10.4871479003877,11.7028080970091,11.7198230102726
"H28",11.9851594293986,11.4732876942694,12.3224243638878,11.6993761016424,11.6465041381615,11.4563746001626,12.2557769494367,12.1713845564522,11.4544360837527,12.0507790528654,12.3912279119182,11.5680190405004,11.5249106202432,11.5594385431897,11.4183083607087,11.9965209958801,11.9927466465039,11.9722141146882,11.4979531694192,12.1267603728988,12.1548630041428,12.5897895967855,11.8004916712556,12.58598319999
"H29",10.9412744245245,10.8853820381572,10.9556833832082,10.7442127453415,10.5891514453502,12.3653115754279,10.740940239797,10.701774791276,11.24257044662,10.6144153127139,10.7730188261093,11.2741942947246,11.2995830666451,11.0731971301147,10.9423669505593,11.3374468905427,10.8932791199586,11.3061214821401,11.3703669573212,11.3673473482593,11.2812670214173,10.9370570453575,11.5702393169984,10.887117429455
"H30",6.70436868757977,6.84551141519323,6.08878116162674,5.58736550764006,5.63575495214355,6.5362486214718,6.27735587802528,7.02293662759501,5.73869117609048,6.27852298831531,5.36718279036045,6.54011748481781,6.82395703186629,6.694486296859,5.51211015515084,5.57459744853147,6.56620707068583,5.80854293280279,6.67918504648846,6.06236604102351,6.62698870453731,5.59022437709669,6.63790259736248,5.70683923453587
"H31",4.75709107377939,5.11122656460051,5.51214061208406,5.21462875089535,4.75041019214751,5.37516366676557,5.79217287111198,4.7073720351765,5.81946554146579,4.94600752871975,5.5615724166312,5.06116706104627,5.22913567362419,4.8088859397405,5.2333503710366,4.83025764054603,5.07834716851246,4.88575346915285,5.24896416343891,5.51205329503621,4.63644822859044,5.94340246752262,4.96659299497471,4.71954343961111
"H32",7.75189741176696,8.7062378315229,8.60947342552026,8.79450753792765,8.93913779693847,8.7134424318848,8.01972337432704,9.49262498600013,9.70380033497641,8.87428981214885,9.12244187595156,8.69823466352026,8.79606112987062,8.8262433411333,9.09329432922205,8.83979085665168,7.85605300656347,9.34254795297613,9.02158786764486,9.29511574097595,8.61379900795159,9.1646601269963,8.62619039973113,8.33317201681267
"H33",9.21330178379787,9.55699109146651,9.57066607294047,9.015717660098,9.80349986275639,9.56826496970701,9.92241385350715,9.47331520483985,9.78037620956416,9.3488607756529,9.44383495092453,9.69687107502252,10.1251239312958,9.09774611075169,9.83053918043453,10.5720236051221,9.81112885192078,9.68309624438092,9.95976565377844,10.2482481392957,9.10061580435738,9.45247593952509,9.97274309390163,9.92968244592683
"H34",6.99377062763138,6.13289717618913,6.76736234747782,6.22532176507073,7.21973262019038,7.00575856689754,7.23977870299368,6.97603434686681,7.20615466355036,6.60298939005034,6.8921474492578,7.35585500287803,6.81495108493997,6.63214591254412,7.2259770362645,6.57081892835314,7.14497655886464,6.67104418738743,7.2395545496985,6.86833466049606,6.89499154226945,7.05568389421778,7.7008411632045,7.3249320022416
"H35",7.29642366288577,6.82350669521831,7.26489537285216,7.03398151326179,6.52538802979828,5.87717094486379,7.32270564988474,6.76399282870199,6.55497889167959,7.28324713513967,6.24469114006545,6.65559821649579,7.06930809992494,7.67475726089484,7.75504596791406,6.85899289452938,7.07091677156979,7.71653631142299,6.61723765764753,7.69572052268934,7.41330224775352,6.42096949961555,6.97927036162273,7.21478606972127
"H36",10.9300203988198,10.0411961976604,10.9319457059106,11.2168952041102,9.73965148072733,10.7507142417058,10.0404591859897,9.93361125048919,10.3624836413948,10.8397970578256,10.0630285827378,10.8650643156836,10.6920221028128,10.2273074281321,10.0349079334071,9.99453063275999,10.4017632579841,10.390725756555,10.3557730328277,10.0185829858378,10.5867235836769,11.0645092880696,10.5199512466377,11.2805155670022
"H37",7.61385078960991,6.68095340360476,7.40822109976298,6.37890756721252,6.30703827243369,6.50163958705808,7.19233882546109,6.12814360364628,7.08110255043766,7.70156100599137,6.52912915856563,6.92241063541504,6.43564971416937,7.13817833609586,6.96242093969663,6.62132237297172,7.13273316758345,7.21335817821835,7.02210003671251,6.11550205909185,6.28950387242301,6.82687894922673,5.52758265672551,7.26745228129075
"H38",9.52126981509765,10.2272688908347,10.153158214161,9.5621388106823,9.49504620070608,9.27333483480462,10.2294531728768,9.99136621810513,9.57047279371844,10.2592900011724,9.97908238834606,9.29012039173204,10.5755999604521,10.266425080493,9.93737698753064,9.84459211153245,9.44588892245753,10.6121265486572,9.7513275809503,9.56553062471482,9.67057594062738,9.22798275282834,10.4773543862674,9.46709150952353
"H39",10.4137886554473,10.3464279768665,9.92131227530965,10.5045246607011,9.40561056570961,10.5170257075141,9.41026202556481,9.80466005010908,9.77470436339581,10.1775382069004,10.8316164775991,10.5566629506212,7.77941907323335,8.7010504505949,9.57649044207704,8.95869304892896,8.39645153287969,7.8268161656208,8.16947198503022,7.14624291485765,8.244099543299,9.27372698076878,9.21751761060507,9.43204813042015
"H40",9.07786322680804,9.00864383557331,9.07398555495288,9.36808428197692,10.0577479856789,9.33150615426159,9.50507097761348,9.52391098785933,9.12269430874498,8.98284575385977,9.73051967963245,9.7207391957093,9.46881135105236,9.10670879527762,8.48533480267394,9.52237722616487,8.87858325823374,9.30807828690243,9.05514865358609,9.59312037149855,9.98798274032951,9.37708605108653,9.5070482116247,10.1559558796202
"I1",11.8653256267896,11.2357632971264,12.1803655806674,11.7475329302015,11.4015886482855,11.598732099201,11.6948463839175,11.6591731175694,11.317508200439,11.7292767030025,11.8524271003574,11.8914572642168,11.4670109552193,11.3545182247776,11.5541185662639,11.544877561873,11.9911481386312,11.6883336550506,11.6140591515114,11.3752305158181,11.5749255275948,11.966596401035,11.8334562404335,12.8527936858945
"I2",10.3428094855585,10.3850523668176,10.2073185568162,10.12642164663,10.366873701012,10.1552197467302,10.6673680346705,10.7527394041812,10.2652676984407,9.85771629866116,11.0259371861422,10.2578455386737,10.1027082592394,10.2840774610515,10.2002176748558,10.139240178633,9.86054447557339,10.4912801757924,9.85515627083191,10.3150581997193,9.9099560117667,10.632888804337,11.0908881887188,10.1429087857928
"I3",9.21380922707872,8.60177609229471,8.89686313361187,9.14711014771655,8.26405819581233,8.07423624063341,9.38010119269233,8.33031721196838,8.72981203695629,9.21997674210282,9.93990640403231,8.60823315534553,8.80948608789321,8.93728031306185,9.93944471964561,9.24606217498129,8.8330708869842,8.10292077078166,7.87289752470954,9.24145373141902,9.04705609544937,8.49564760026992,8.60109869719399,8.9599589001971
"I4",5.98880755584154,5.69345141133536,5.64882700746891,6.65365477675849,6.18018413332422,4.79714544321122,5.76397156094483,5.79655808397991,5.72359451257503,6.3640407371205,5.63593353079246,5.35297116631831,7.12187431712274,5.65897839772632,5.41329214238464,5.46539438411671,5.67701537652139,5.07543963642458,5.91296596230279,5.31839904708637,6.09244335037824,5.42571418699668,5.2222269759889,5.21507500274304
"I5",12.0532892850445,12.2530752324965,11.7539572045113,11.3765019056014,12.0116021296884,11.9901432680076,12.8101069980714,11.7810157751156,12.0501290640879,12.203764473101,11.8633172472509,12.2017407278775,12.6121973929973,12.0411062828003,12.4718046093359,11.9406946979198,12.396290305243,11.6076382122837,11.4537780651489,11.9772123133939,12.300226134116,11.3500158587583,12.0702426391949,11.9447995825085
"I6",8.17624900773584,6.44083985264831,7.34034556609047,6.71089242494622,7.48805748422289,6.99174523754405,6.62806176626059,7.08670383525076,7.48866748996404,8.05742952422477,7.58475747618666,7.64781898887992,7.75558287571134,7.43109292784913,7.26323647310646,7.25331818053698,7.91100332613936,7.81394229434274,8.11245812887676,7.52053002189411,8.36475955058649,7.70446610503104,7.3016040607494,7.97879765705646
