"","Control1","Control2","Control3","Control4","Control5","Control6","Control7","Control8","Control9","Control10","Control11","Control12","Test1","Test2","Test3","Test4","Test5","Test6","Test7","Test8","Test9","Test10","Test11","Test12"
"B123",10.6722441426244,11.43465070802,10.8967411777169,10.7784707299252,10.5683450725451,11.3080147944713,11.0193148651877,11.496593346454,10.4362507217128,10.1423138921162,10.5974860642963,11.3668887012501,8.92643019665869,9.04665971793184,8.33737149936499,8.45965206028432,7.7768365536726,7.77146885965665,8.50429342645221,8.05951282711192,7.7180832722884,7.46363287312315,8.15851853840979,9.30608515346752
"B124",10.0118865165516,9.84022703532479,9.67217087432636,9.48610536259195,9.47226179797074,9.04578739159372,9.6160433516181,8.8979773456879,8.18153004024733,9.02433750817646,9.34249579763333,8.89142209282376,9.54602814317064,8.95892797244553,9.03502997211355,10.3689173805109,10.7340313355842,9.42300726438603,10.4625833423062,9.88538693126085,9.05293993649033,9.97596728543431,9.85064654378549,9.79169395987068
"B125",9.64297488423644,8.9415353196978,9.53816692732419,9.60820906749125,9.29005268122895,9.1832500898524,9.30543459071635,9.61410023688391,9.26513838183246,8.1454812298075,8.67823256424455,9.31324878670989,8.67752404488173,8.75550884314079,9.37270403439361,9.27898439376019,8.90650921742577,8.63336683567762,8.54398559781422,8.4016070149158,8.47020137807817,8.69597450505034,8.22896964530013,8.61328095829368
"B126",3.94316345915764,4.83801084775747,4.20954915680425,4.00137452153885,4.147080172535,4.74531012203192,4.42518815682302,4.19023582025055,4.05766466448108,4.17608334776662,3.9884149348903,3.29342126580767,3.87044140376055,4.08060937404006,5.05505220851665,4.54832312211853,3.64866118227855,4.78438907577019,4.43822792724096,4.7329719443695,3.91281312728347,4.28735258270033,3.52650475531863,4.54377904735139
"B127",13.5719886675058,12.6267592217401,13.1794326788261,13.431333512465,12.9128836534024,13.917756984121,12.1932912481043,13.7994184483699,13.3563026822597,12.5172803878719,13.0610778641341,13.8760606455639,12.4100988590255,12.5588301625456,13.7215687719127,13.1419013019578,12.2060595978658,12.6354499214649,12.5299175729958,13.2169934956622,12.3534914919958,13.7891231683873,12.9033016016953,12.217056763041
"B128",7.43624683818587,7.79244256771317,8.18511974175644,7.68663681222132,7.66062534791513,7.55427185804676,8.44095170928524,7.92730731093439,8.72271225046312,7.81420281555625,7.68258760366695,7.82919889554271,8.15570169643355,7.39830884037654,8.04471341073859,8.51288881566099,8.54172355538184,8.64145921941171,7.91802548947499,8.11664645520802,8.09953711775657,8.9074508435725,8.5139734273169,8.24086067690166
"B129",9.70958086254999,9.23559132510643,9.0581900022646,9.57134586787564,9.21104045874442,9.52263857832941,8.63620232793439,10.0902159417794,9.64975710849765,9.09280172245919,9.02869742600261,9.98961629532708,7.89315241164357,7.46340767731975,8.63924057418121,6.76405524434453,8.22456974173296,7.65879869475229,7.87802008392175,7.92908234181623,7.65146012672699,7.31639734098978,9.4047392746535,8.10523117202166
"B130",8.33221992786938,8.44620133942236,7.98842305364396,8.55320973701196,8.13097824714948,8.62463099731627,8.51743096531517,8.9241021088414,8.75334096873704,9.21323101460034,8.35807716381164,8.06681773856076,8.64475599247017,8.38110497903465,8.99152938068598,8.57264108826322,9.41845658636088,7.49987039366999,8.12243295778981,7.92331103560513,9.27216282052584,8.14681639951332,7.92647996370625,8.73036846821558
"B131",6.74219685084755,5.84345961654545,6.91236225792147,6.63752751554341,6.66264558669769,6.95024190289022,7.56299229960356,7.09267375258189,6.94042533400612,7.37576954513554,6.91435096116822,6.87071163172013,6.36224671064071,7.0719384459532,6.71489815422026,6.35965538422597,6.61417837988324,6.4078218799213,6.53005921551185,6.75541339709919,7.11449981136757,7.38250495316696,7.40649531354415,7.10049032184381
"B132",9.22659522030074,9.13288552169973,8.9607842461871,8.63711149881914,8.1432322869236,9.48020243407261,9.66299506477878,8.175700299052,8.59018283518876,9.48795357373521,9.22617769038233,8.82583199088202,8.82629876395758,8.87488122797625,9.41616933578895,8.87218878975306,9.03947235763719,9.50896749286923,8.67859441589444,9.38212183170018,8.39904385005584,8.57138210766937,9.52999002633473,9.49334358762779
"B133",6.79979230743287,6.39384933813793,7.54526052785174,7.09166265344353,7.14198851661838,6.9287060496065,6.79194376360784,6.96145174225466,6.58662496056892,7.67211818895247,7.9363533136609,6.87882826495491,7.49609537102882,7.19141093549318,6.71119040467022,6.43965983323051,7.30841462273796,6.81235679791287,7.46645361560897,7.65049162878957,7.43250381617807,6.92273129238259,6.71309300436814,6.67845143686304
"B134",6.2412410087936,6.1508553203267,5.87920945789858,5.77107513756603,5.76064045532515,5.36258912395642,6.24162424794816,5.94784215090986,6.37379987900047,5.79346284445245,5.81547384845701,6.48336097678424,5.5181787228839,6.3413815946609,7.25912849973938,5.64931759963897,6.46559127418601,6.1693753354818,6.94856010554942,6.88992465150339,6.50468021126685,6.47828289836794,6.567347229934,6.61533314346516
"B135",11.74838206341,10.8134079696388,11.2700362678707,11.5054232759725,11.4754024013276,11.8420807312875,11.0863749260134,10.8180736164788,11.2651768519948,10.730384801267,11.5740053574981,10.9101955960392,11.1109142331775,11.9952475179469,11.5494410419352,11.2981477204392,11.3111326093305,10.6030119534558,11.3634798204017,11.8932880005859,11.565378384282,11.6125405571452,11.3086819372612,10.6321902804266
"B136",13.4775626339279,12.5990562038392,12.7673968110026,12.6688653123614,11.4588871698553,13.0202655420457,11.9497989517563,12.4224475643394,12.7276128306209,12.9034342196863,12.2995888105811,12.5188189823109,11.8386749477971,13.4361862494233,12.9930558765307,11.7054588738623,12.2882221454534,13.0937030220146,11.3867258300782,13.133694415996,12.3845446249018,12.2002349756546,12.9377937890213,12.1066364002831
"B137",7.41612386214933,6.60633109261935,7.33209761217956,7.02079521297827,6.5661415066757,7.08718549488539,6.72363912476382,6.82867325057225,5.85400983567306,6.68243209133203,6.76536430722754,6.93568121402427,7.16805003381428,6.03275203744884,7.28754155951731,6.9671786728577,6.8450107475039,6.80332186849646,6.60457039588992,6.81243230903006,6.01979125543617,6.14998177843769,7.9732762630296,6.95901659714856
"B138",11.4342988229195,12.3265520290199,11.907041683162,11.0114474419282,11.2976556460802,11.1576834714845,11.0451814191618,11.3953325853527,11.7520948618955,10.2035893474861,11.0333170609711,11.0507852457744,10.6175975280096,11.8896184477715,11.1858604943742,11.2944234479967,10.8872703485564,11.2679377739373,11.2602460647992,11.6197351173145,11.180301057254,10.3107697625287,11.7254886054353,11.1007719868548
"B139",7.84340357025402,8.49337687946703,7.46759245771441,8.53148267662868,7.85280339342348,7.71804865933067,7.24649126453998,8.27537271185803,7.82249322614163,7.81659534391738,8.31683970996196,7.41685144128953,8.25322862770481,8.18737160416823,8.45832815808094,8.10662597015471,8.13614519744067,7.94109298580659,8.59090739735336,7.60361706138335,7.03494389464375,7.69305166665098,7.72326027971473,8.33561805233519
"B140",12.9845089559481,13.617721407638,13.1788142371347,13.3552461637745,13.8695563771543,13.5924543686315,13.8533182666177,13.0959372461013,13.9740320137228,13.3557280843028,13.3330740213156,13.7326366906822,14.29026562793,12.7225220300714,12.8826191498502,13.6582305166917,12.5846981348479,13.8153394851592,13.3182636820586,13.7464733569412,13.4252786495974,13.7681660638524,13.221101009544,13.2560701032157
"B141",9.96303797623257,9.9181519144363,9.87314687262073,9.97651582770013,9.36588673692869,9.79173883855864,9.29891704088167,10.4431207462498,9.85410259520214,11.1707429229791,10.3296321636606,9.77804993671366,9.73474798519344,9.95862740784565,10.2789659327856,9.75933951488664,9.81129229081565,9.29849486092107,9.12194059938505,10.0386951536202,10.2549314683867,9.29760941774972,10.5903388487014,10.2642301777024
"B142",5.64916677495637,5.59724354037017,5.33326840080964,5.58815451528829,5.19433612508036,5.5465312479492,4.87661805830202,5.88803108212313,4.90102074837672,5.27764643894591,4.98429191227418,5.57004390171626,5.82094706374484,5.6689154121076,5.99117017675399,5.98867341533774,5.84298768146925,5.7571607663682,5.99808657472571,5.66784013090935,5.48029629172598,5.82265802563252,6.31488561535813,6.10697370325694
"B143",9.6411033238369,8.92577076191181,9.52766986606247,9.18245038702838,9.27832341018946,10.4112028270353,10.2849665152457,9.24885418019257,8.91037267266064,9.21564304880822,10.1425372129079,9.79944658620641,9.25566925246653,9.70981506992968,8.7074410756287,9.34261910419499,9.07832609093656,9.04907260589597,10.1470302833869,9.8087961928079,9.51860531948104,9.47825300730118,9.70618262293953,9.45762498780604
"B144",9.31996468793514,9.07008322643268,9.0073558082004,9.06154358121237,9.30822637288312,9.42112657147553,8.73601501397934,9.17663250898899,9.26175020429386,8.78612124129281,9.10999594566966,9.2676440748959,8.34326925302018,9.22382803396479,9.51477010485933,8.96960419935827,8.76823864936702,9.08333250496213,9.3465913532077,9.30886937618707,8.89093666376953,8.91872894210529,8.48917868798876,8.51692975139232
"B145",5.77239934862344,6.37504026648465,7.3361716817161,6.51594349929843,6.62622674495625,6.20204187162143,6.38768257477153,6.34916222128677,7.20693117854619,6.0265979975006,7.11716273653257,6.25121071797308,7.03739364749607,7.34586236344325,7.253717905097,6.03080072843455,7.08258600820754,5.80091108606642,7.48856992567733,5.45192208195649,6.06122705850495,6.73567639480831,7.18545137976519,6.58062424085036
"B146",9.1967606309452,9.1148130219002,9.26353978052881,9.19642674126886,9.63236869978464,9.06451655815717,9.24584616644607,8.31892189936457,9.1485188060557,8.99967709769811,9.11853713001205,8.81251268240281,8.83110975748588,8.61924933807798,8.23291875756591,9.43646676478996,8.66090901306111,8.73860344810747,8.55042611532578,8.9146665540571,7.89450537786301,8.92852783581432,9.11947314599629,9.43993678907952
"B147",6.72022108383506,6.45286532308742,6.2675256923182,6.20582379174753,7.27868212854298,6.58622979394018,6.19205007703552,6.58952714990907,7.31732053524453,7.36667226721879,6.0550664667126,6.88181592101288,6.20170640922362,7.58505362273677,6.6964244178085,6.90105637737413,6.89020333221701,7.46925639895652,6.10134301241408,6.31824526988182,6.97284325700696,6.44457752312132,6.90560768455083,5.98808535556826
"B148",7.72466944923848,7.75404893121204,7.5227081931142,7.74087673888004,8.43390481770791,8.7890848896721,8.56012120528376,8.07946243435321,8.81143915795157,8.85562069159031,7.90291787326511,8.64427537574932,7.89367413111794,8.30840361978494,8.75101428056522,8.69373340147625,7.79125754365768,8.88583675831047,9.27806340353133,7.97526823169066,8.43076486291252,8.67982468540722,8.35444840774248,8.28935039653512
"B149",10.224182145416,10.8040747300743,11.4248419988947,10.5185957122012,10.3594724972778,10.2318849746771,11.2026481785793,10.4876243222823,10.8568058068628,9.44606349574085,10.5745818224979,10.9500940540564,9.95407226586865,10.3179395735416,10.806484916212,10.7396871754238,10.2210782989283,10.7332894602297,11.0081685133189,9.95982584481348,10.161651942195,10.7028423911924,10.2861911020909,11.200991598312
"B150",8.22369461559337,7.85458915270281,8.80599978195652,8.18050105426608,9.03426862623331,8.01139174046477,8.13529800210012,8.2129468963527,8.37182254304596,8.23822209208772,7.495285452535,7.76420525320778,8.38993859760337,7.74639703534584,8.25533352577246,9.21792833609843,7.18543108535271,8.44973472906404,7.91890453017519,8.88939213253324,8.91856299594236,7.83104213970946,8.55170458162675,8.32974798418431
"B151",6.43742976626162,7.25746941758634,5.90785960397708,5.86987737749837,6.48807025893002,5.8477579357091,6.4409346155214,7.00022295839487,6.58491400511693,6.37899068142937,5.88272452782689,6.25636025592468,6.17054067068059,6.64456975603096,6.98084241497161,6.03108061460611,5.75773006314976,6.72402940370698,5.83058288960871,5.47200332344322,6.75934599818615,6.82071784766824,6.77546509200167,5.93095579917029
"B152",11.0356428897944,9.9541406111569,10.693865287898,11.0899860405442,10.514081629219,11.1622558324155,11.2179436741245,10.0529054460384,10.9100956757527,10.7817666926997,11.0154737560766,11.3792203164007,11.2288145433793,11.0298292411457,10.9796391296532,11.1336168654399,10.7326247320133,10.7989113048093,10.6160772216053,11.0404966566447,11.4437067595526,11.5981938040861,10.5166673512435,10.3842281934115
"B153",10.1766046919924,11.3091149506373,11.0859396640979,11.1543007888248,11.7554783757024,11.885702367394,11.4783542062695,10.48620076027,11.0364935493331,10.176036784222,11.284313534327,10.6890454404896,12.1418665973631,13.1363428581494,12.0955527948508,12.5770975296187,12.8492666214427,13.489597281829,12.9138012924017,13.3953266053214,13.1663043611343,14.1760840677092,13.0775249371536,13.0975487330256
"B154",7.61382823487938,7.22275818364931,6.88783117095112,6.72720990414042,6.75652480642466,7.40747665066961,7.12346685396249,6.81159467389884,6.72658462518073,7.41982221202497,6.78246877649556,6.37033769624366,7.45889696472343,6.92255612515032,7.32980853883844,6.66400255974583,6.89841810878968,7.25006933401992,6.95226595556582,7.22168244218352,6.90038592188748,6.85755365755641,6.33009506287077,6.57530268577334
"B155",8.0240442414468,8.09482872895156,8.40040666174496,8.77265493576838,8.80645975276964,8.1300981727372,7.9989227402791,7.41919068935257,8.31762080043993,8.72690533075674,8.2728833988903,8.27104662666849,9.41367178716991,9.27666970119962,8.31445509174148,8.58412573245472,8.74691238030359,8.67399982862206,8.55870763944278,8.24367214904715,8.72901248879566,8.02840495401417,8.34509839458794,8.23807978972684
"B156",11.1799355159131,11.2218139705096,11.1854574478538,11.8350098555034,11.750957748166,11.9016419557743,11.1466304940411,11.4433693371256,11.5074960166258,12.090472830076,11.318779976686,11.6492242123895,11.6548167213903,11.5503884593016,11.8964728816852,11.4729141497792,11.8068965543719,12.4818203203017,11.5497029200263,11.2211254337245,11.5324467223191,11.288516681675,11.7005195315791,11.5444884521077
"B157",6.61393531263284,6.6418641057266,7.15871981493619,6.91953568070545,7.05738326450806,7.47626787848541,6.57982525001442,6.62474053575516,6.24071785702407,6.38126580393957,6.36911629750385,7.15747749579523,6.75217951287506,7.04284060408328,6.63292627367143,6.81909889426124,6.75809079678448,5.7520017907664,5.40961219175281,6.96713273374226,6.4141037863331,6.57972889615055,6.82816490697636,6.40890464290115
"B158",10.4440497085902,10.6247769424808,10.7283143189482,11.0383165068293,11.8247339100657,11.2221576348156,11.4411853613265,11.4231913992436,10.8007698532617,11.1141745730731,11.6556428914946,11.0424940759566,11.2073465864973,11.057529444223,10.9567588181683,11.4296845179096,11.2102825603973,10.3958113853501,11.2747392660801,11.5006098564546,11.2804093838453,10.1157883316649,10.8131348366072,11.1567777258776
"B159",11.3048667154614,9.55370969352485,10.7330251962408,10.7860265432193,10.8811516617731,10.603708256286,10.3080873896102,10.0639061172028,10.4951824059518,11.2353998411389,10.2249370410962,10.2502623379006,10.748354843724,10.5708549029327,10.7922393252673,10.5895005716102,10.5800971370773,10.7948070621387,11.0706235307246,10.8435984313128,10.6963009867485,10.6719950503197,10.5616256837207,10.7928321459895
"B160",4.83720633059155,4.85528959051549,4.92755876535472,4.32028515403853,4.75790223399365,4.60147957223743,5.51219756362461,5.12653687140659,5.03082732197051,5.57798274855273,4.12171859783729,4.66162838285501,5.71820038704753,5.06235558107537,4.41413103083246,5.15552186414448,5.29733177535171,4.72843027366411,4.95008909656503,4.8070477038579,5.15469172863964,4.84882532671829,4.70776326332668,4.8192782670568
"B161",5.43865881178141,5.0232518869146,5.42297370577171,4.29310656672879,5.66705215094396,5.17024165232336,5.19192784926201,4.54401415280214,5.28365347402892,4.60375761019216,5.57416247420627,4.55188070537035,5.080806902854,5.05190394682481,4.95729561486965,4.78671016197777,4.49942084387028,4.57708160532341,5.92811337303662,5.42589713753639,4.78670901935421,4.71784656587315,5.13942974371167,5.6099516603096
"B162",12.7300993790412,12.6363888438828,12.3260322088174,12.7534863503029,11.9562017110046,12.2806263299559,12.1772071006925,12.4441463080976,12.1764918441327,12.8104264650216,11.9295547494552,11.983051429618,11.7159823120162,12.7360894081471,11.7976908832043,11.8585489086869,12.1919270400431,12.4613125945318,13.136586058232,12.4204958384414,13.2313108397047,12.2238969750551,12.792855124337,12.8308121912903
"B163",8.85653549193657,9.10629454529621,9.40270405175934,9.19633693481071,9.14253592827299,7.97589226774048,8.28622204473395,9.68722749640122,9.26560176440995,9.39345344918883,9.65039341258951,9.25823286600551,9.22409012488616,8.90723912808274,8.79588233412946,8.6170904320982,8.54303812582557,9.65017400670292,9.05785313388514,9.44003266118719,8.8935681558843,8.72980280085377,9.13513466907253,9.51322157925343
"B164",7.53858211241649,7.05009977418456,7.40714094992006,7.00230234695841,7.56693324259625,7.50885343352393,6.90548062842842,7.38692125572914,8.40895321361277,7.04573357718736,7.16859400764231,7.43225027075996,6.96090321631738,7.32180250527233,6.24709132585058,6.91952444307803,7.09365175868154,7.11724145881476,7.23384784626099,7.42915430986402,7.83245209443263,6.86590652357613,6.73809619380092,7.29076640370988
"B165",4.19578340636723,4.78829192555161,4.27540847983918,3.90078862027152,4.03178009574366,4.29621197370289,4.86227428345696,3.89212840123559,4.06343428523572,3.65520168600448,4.44417820853338,4.68768480877841,5.09037405097039,4.12414394431351,4.3329778979329,5.34205851524629,4.13885271699771,4.2613766539661,4.40920139380343,4.30133725300213,4.20273386060241,3.76008885484601,4.2180014284463,4.56081250201101
"B166",8.06205790746199,6.93911632120983,7.94062462705011,7.39716811226428,8.06875408176584,7.00788001839541,8.09942802396357,6.7432368803367,8.52749833450486,7.58554986330202,7.73320147095225,7.39159611490908,8.63522087976721,8.91885523667841,7.89076067159182,8.99915248610594,9.58678143087514,8.57347539137981,8.77701695315842,7.71715652944696,8.1642346498188,9.07820177712201,7.31549635666956,9.21571524683719
"B167",9.97026619143577,9.5215516257712,8.98861383773093,9.42445947459445,10.2153859885918,9.74561028874816,9.9910760512971,8.86107747984639,9.90110979151433,9.50187883530199,9.7246041466187,9.58329084636751,9.81192228026378,9.96498130983474,9.36761012147183,9.74766019034957,9.63615199508809,9.85235313914532,9.39541796453857,8.58608903889876,9.29020004830783,10.3585151341261,9.91485788367305,9.53252021389116
"B168",5.50891544718807,5.564512251432,5.36216396932448,4.76930436712116,5.50676779281328,5.38386564940718,4.75695351517082,5.43102745971241,6.12592749271146,5.65565915502817,6.1479823814521,5.94770701619166,5.3405978790091,4.97053248078522,5.58831495932322,5.5633860722876,5.13669101264391,5.82737795512506,5.95758871780533,5.40608407646743,5.77951416060002,5.63594770315468,5.26322117745381,5.43054617141829
"B169",7.87853385587908,7.61742643865959,7.14883359403643,7.66388145368609,6.92607459679782,8.03576681008126,7.43590959473165,6.60197041782104,7.32619848661255,7.04334733086737,7.84794632339716,6.9616881116362,7.75367815839291,7.75762005951117,7.45534060139786,7.76195378005076,8.036896639183,7.16964482697734,7.58418334884518,7.19940238245905,7.42835177033672,7.86992024145197,7.5645583740109,6.95597274143288
"B170",9.59648762549154,9.38615640079977,10.029603058394,9.84260155740572,9.00890156722204,9.58034967053402,9.59429244325501,9.40581712331182,9.81921980700051,8.66456123321733,9.90865988782689,9.75744550242757,10.4295006484382,9.3920624715763,8.69849402324624,10.4478726670132,9.70902450236023,10.8207995594819,9.33688918108444,9.5851380415462,9.1242502507939,8.69774316525488,9.53462782637736,9.96049420792092
"B171",9.04933902960617,8.53444308526461,8.869579233853,8.80297872213343,10.1397585286699,9.83155957074918,9.21335873167692,8.61611828979762,9.33154750294651,9.51450738067007,9.35051817606989,8.57019514744382,8.76525977027851,9.93855415672706,9.42641909766383,8.67959111955657,8.41876286949431,9.18496066002638,8.90555499082573,9.21940170848537,8.80182017721153,8.91200680823266,8.98946833569495,8.65794753827363
"B172",7.10308688638319,6.84661776321978,7.70108276243008,7.78940307996958,7.63265130130705,6.53673039554289,7.06344982208635,6.18292523901329,7.46321952921367,7.02168389891379,7.27513865545447,7.12552591446581,6.74444436607229,7.47078064990421,7.12649151070772,6.63691734074756,6.9601840974456,6.34308845526964,6.53929238332914,6.43319167504312,7.14631008738667,8.68681464662658,6.39175237511868,7.10995435092711
"B173",7.89442068012595,7.56949511101391,7.93625551631789,7.14617905660385,7.7845102324573,7.15665777277112,7.49987057487765,7.0978528670384,7.62962004210486,7.41902713890698,7.23730875996551,7.45743412773911,8.33451275890605,6.7779842483966,7.38806271705236,8.25204049730676,7.27017925575054,7.09259118227894,7.91871312836836,7.94235838484939,7.47420117879622,8.48442705871491,7.48702901234526,7.10015955643079
"B174",10.452201849051,9.79394587089487,10.6703326540579,10.5688614495159,11.052513542512,9.78445016385838,10.162766995598,9.48118276635686,9.82955048722415,9.66341579993055,10.8829538300433,10.8341515166809,10.5553075912276,10.2083346984267,10.6092616704549,10.2256456483935,10.4051321747245,9.97179253157418,10.3434036628119,10.4367420381017,9.89740876068624,10.6307558977028,10.3191557784443,10.4072251755366
"B175",11.4343094721903,10.7965513670034,10.7755972992596,11.2764571697224,10.4436121476162,10.8908823803974,11.4878984205124,10.9663773418509,11.3731811782444,11.1028551596151,9.98400526942573,10.5188450001332,11.1474381369369,11.3015007088929,10.824755634921,11.5738017868002,11.0679888044263,11.9674923500468,10.8107553581554,10.8722704252919,11.7053877282569,10.9344935508179,10.78315735443,11.0179790657413
"B176",11.0240711325322,11.3141525440788,11.0210571903951,10.465924184054,11.5818904274603,11.650296706717,11.2067473546022,10.6437100179144,10.840965986009,11.4823740328734,11.2919629506031,10.8349202939991,11.2250751147955,11.149037222126,10.7354067684934,9.87849796600639,10.8255733707729,11.3980279665304,10.8175700493848,10.8585237356336,11.7576101488061,10.5589604084461,11.0808012272807,11.5287506649928
"B177",7.53900443312995,8.04798291472305,8.00124420554821,8.15270298258966,7.85691383120979,7.76369444582912,8.16416126297985,7.29129938551314,7.99418493188929,7.3221435379847,7.51875429056765,8.58303127582265,7.83761134063376,7.32791126032855,7.74606757855612,8.39171237875382,8.09287127628449,8.32708379993826,7.56546454306932,7.51680016401352,8.04167696726589,8.27058797133927,8.10282518870726,7.90779582492727
"B178",6.96176566933163,5.82354195484216,6.92150354379152,6.23027570305703,6.3393677245748,6.39504897756643,6.60274706357356,5.97561195746819,5.9239538549226,6.39196854642505,5.59287998600881,6.10030029297213,6.83246936247194,6.59254837394315,7.07413856473324,6.67919885085822,5.9867192479116,6.55381202350585,6.55367529612846,5.94810576875713,7.21436257688148,6.04265203201456,6.6045793434091,7.28165029400603
"B179",9.13779062538408,9.83371384049931,10.2269468406895,10.36596697868,9.46817125085344,9.5645386865515,9.52116155112791,9.22685271266323,10.5510246229906,9.95464390541792,9.68326837236227,10.3529277632429,9.12073864439446,9.18317525406796,9.12873246648516,9.92020884065767,9.65324554646896,9.74446114506581,9.55734909823156,9.98281854720366,9.53245895872135,9.24979384359189,9.9285930727969,9.69675978799317
"B180",9.51836875237322,9.80898636334034,9.74013090279761,9.68570393812694,9.53393123494841,10.2489369806458,10.4869529477941,9.7640138439247,9.56923270534572,9.54747322927595,9.89428759099842,10.0156231008256,9.39745825877315,9.44057377082215,10.2278833817544,9.81281305983783,9.57372319441991,9.2852183550776,9.28145915082369,9.14188683212483,10.1361187158828,10.1621032631196,9.75090473492256,9.63779263892713
"B181",5.91249622856289,5.87351689697503,5.17379271691861,6.23001108231494,5.70389190426947,6.0701150645043,6.28774273640261,5.92981511339402,6.27423195426861,5.78875246249303,5.87147015391058,6.64803875387407,5.46067052684059,6.7625142820041,6.42089244788694,5.5101536348384,5.52203894429552,5.98174929290199,5.51766743753427,5.37624246876594,5.98494367402988,6.77567152911921,5.99653442312155,6.15428616095944
"B182",10.8975688488205,10.3474166052738,10.1920147110535,10.8017275425073,10.3361342781262,10.5525454038823,10.3422920160499,10.4379358184362,10.0899135992105,9.94653652760874,9.9003757041054,10.2187796512892,10.2875382949803,10.0033764048907,11.1804550726562,10.0495030797811,10.2695874556945,10.761873509941,10.6497899518741,10.2315935303299,9.92075504973957,10.4903914084925,10.0808648952289,10.4452555827628
"B183",8.83305927721368,8.94425717052409,8.7911435670008,9.06142890987493,8.39482201317822,8.01674017332945,8.1561605122366,8.73693719368685,8.6744880265475,8.43396697041258,7.93125833656769,8.59813126039616,7.92014910243573,8.8175520640874,9.05823201724671,8.10580686055088,8.39354341881631,8.53650868683927,8.23988569985435,10.1183989893793,8.7410441847533,8.18647008300659,8.17885516985011,7.18399865665557
"B184",10.0313575721234,10.6736329112026,9.5848988222962,9.03680253969848,10.0850278060705,9.64763424825455,9.69164648737355,10.0802976519835,9.622631326376,9.79108339121563,9.63878805407971,9.80417471909676,10.4837408382934,10.4183644219012,9.13008528780532,9.7850852781216,9.80635349156724,9.69164767756427,9.54452561257482,10.0789989202837,10.2240744754875,9.56468706284287,9.41462508523433,10.8385892219922
"B185",10.2703221073112,9.73533954437001,9.93595726597323,9.88569160955418,10.3938779957328,10.3586272717942,10.697693182718,9.95366019975419,9.87507977452043,9.96117094292142,9.95926776509268,10.3572008948391,9.36122296985613,9.59892557620568,10.393351239249,9.45968824980197,9.48186046594745,9.92137513106362,9.62291886057768,10.3157188200903,10.0144180609992,10.2471237352451,10.2631140212902,10.0040706377122
"B186",11.5064456416606,10.4490455449956,10.419565608883,10.3140468504852,10.6132488094546,10.6740445006225,10.5584564474119,10.2322654885382,10.7905540279378,9.01168504032769,11.2027859826908,10.8000813250733,10.3408745449119,11.0938691523475,10.2942878152705,10.3610087009053,10.4506641679482,10.3173415072673,10.3987801769456,10.4908743258793,11.1179549100136,9.88037707569838,10.2385495066703,10.7642521017657
"B187",11.2029821766302,10.2571455945588,10.0575458265104,10.0606721451911,11.615899651707,10.864588503023,10.6164199685579,10.8371978303717,11.0644304328013,11.7502544147251,11.1290900734069,10.8429748506544,9.82701039677232,10.8665247041436,10.2714074833306,10.3430178646821,10.2033989233206,10.0051128909327,11.1629772064759,10.1649712018965,10.5314630066533,10.6666056279902,10.6582447702752,11.2305816370985
"B188",8.06722818336339,9.0955224818558,9.22235032929733,7.18451468212929,7.59029750630215,8.04137296669485,8.8050043785244,8.21281947273525,7.23917696365356,8.3755761547179,8.44852355238892,8.32058182858851,8.0981852457226,8.16874463093668,7.77284005780665,8.09025824891654,8.66066503747343,8.70891875389738,8.47602323044128,8.83506918675748,7.72723884856501,9.2219509234055,8.11750554350779,8.54978350706087
"B189",7.34247452528496,7.4078909349922,7.73612923278887,8.02701189024654,7.79407431443794,6.94095988211998,7.738950722245,7.94714290052222,7.23738832455581,8.12396750821923,7.72908981078357,8.01443740171578,7.81254181126363,7.06931556677831,6.85221058966586,7.04912187313482,7.35399861159516,7.44155723806376,7.46842473177884,8.01268928241539,7.92400856192917,6.91696489860262,6.60567795807576,7.83490084923187
"B190",11.6275393701644,11.1866520583645,10.3672132925297,10.5426014466084,10.6248909670012,10.6212856172134,10.3621251110496,10.6561748368005,10.5115500954979,9.95665300327002,10.4272463150269,10.9335709180019,10.8632742960514,10.0300389159153,12.018298669012,10.6845603845978,10.0490890136275,10.5666229046747,10.7303474392239,9.98354354561348,10.4630048474337,10.3663245721384,10.5501063591482,10.3817803424221
"B191",11.6386386438911,11.2490784570862,11.3730147533087,11.1981865529906,10.8298737370349,11.5895580989177,11.9003500207526,10.8293366093979,11.3750637710645,11.7823264527469,11.1356514563749,10.8204175415574,11.6210716808605,11.0486468748243,11.1638423958098,11.0533273059055,11.3729695851968,11.5974095792133,10.3149368485349,11.4812126916827,11.2500441451265,11.1772357022919,12.2170319072075,12.0094831599714
"B192",8.48327414600178,7.77010582762529,7.77301182919287,7.77762697146648,7.85785112712998,8.12880923287132,7.66818780349035,7.77446085004275,7.72778059318003,7.51536045785998,7.74554349893652,7.14147531129417,8.24445677225073,7.54838837539784,8.18118523976174,7.41082445379189,7.96970918710958,7.61008098581807,7.86055805062044,8.27948414336912,7.33003345181388,7.63720598531803,8.49067770125061,8.40687211867927
"B193",10.7418122627712,10.2767498185345,10.552399913408,11.3492867561813,10.7689238783964,11.1212476702742,11.0415411852675,10.7605642039924,10.8895788107061,10.8227928490632,11.1774968789377,10.3670027715255,10.545295829783,10.6646994401615,11.266372786578,11.0011901115054,10.6538691312058,10.6917526432706,11.2477199852305,10.3861363919427,10.9059993408451,10.5108117433477,11.3681173997765,11.1668851063865
